
EXP:	Mon Oct 31 09:20:45 2005
CONFLICTS SIMULATION:
Mode 2: Initialisation from file conflicts1.net

Number of agents=	69
Number of connections=	98
BEGIN OF REP #1 M.of.INITIAL=	-1.1	M.of.NOISE=	-0.5
 STEP/VERSION	Mean(State)	Min(State)	Max(State)	SD(State)	Mean(Acctivity)	Min(Acctivity)	Max(Acctivity)	SD(Acctivity)	
410	-0.507356	-0.631237	0.739369	0.269962	-0.54536	-0.619323	0.00725182	0.121213	
420	-0.511355	-0.651216	0.731635	0.268241	-0.543206	-0.623482	0.00729579	0.120258	
430	-0.511618	-0.626115	0.734798	0.269384	-0.542867	-0.618125	0.00734507	0.121437	
440	-0.511637	-0.628864	0.735286	0.268441	-0.541126	-0.608247	0.00746148	0.117973	
450	-0.511988	-0.628427	0.729774	0.269058	-0.543651	-0.621866	0.00720559	0.119959	
460	-0.513278	-0.628298	0.735392	0.268754	-0.543423	-0.614756	0.00728024	0.119843	
470	-0.51168	-0.648135	0.748122	0.270603	-0.544188	-0.625537	0.00740786	0.120635	
480	-0.511352	-0.621807	0.731815	0.268544	-0.542967	-0.623683	0.00726104	0.120722	
490	-0.510718	-0.627954	0.746496	0.271405	-0.543203	-0.605687	0.00746091	0.12008	
500	-0.510478	-0.625779	0.732861	0.27	-0.544029	-0.615267	0.00722466	0.120499	
510	-0.510383	-0.625543	0.753724	0.271926	-0.542269	-0.615876	0.00734968	0.119685	
520	-0.514079	-0.628326	0.738444	0.270246	-0.542501	-0.616754	0.00722198	0.121176	
530	-0.513345	-0.630278	0.715657	0.266002	-0.544865	-0.622148	0.00713737	0.122456	
540	-0.512386	-0.632073	0.730282	0.267468	-0.542511	-0.615507	0.0071874	0.120912	
550	-0.511822	-0.638703	0.746412	0.270818	-0.541802	-0.626741	0.00735236	0.120214	
560	-0.511055	-0.627595	0.730792	0.269655	-0.540756	-0.610237	0.00712851	0.121705	
570	-0.509734	-0.630052	0.732998	0.268467	-0.53858	-0.607196	0.00737499	0.119981	
580	-0.50892	-0.635612	0.737344	0.267694	-0.543834	-0.621055	0.00728909	0.121512	
590	-0.514399	-0.632887	0.732276	0.269457	-0.545816	-0.616594	0.00720289	0.119939	
600	-0.513184	-0.627814	0.733373	0.268231	-0.542939	-0.613034	0.00731555	0.119864	
610	-0.511295	-0.628608	0.732591	0.26812	-0.543144	-0.610353	0.00706467	0.121398	
620	-0.514042	-0.632485	0.726338	0.267703	-0.545464	-0.619267	0.00718259	0.119711	
630	-0.512044	-0.629996	0.734441	0.268913	-0.543622	-0.613081	0.00721438	0.11959	
640	-0.510825	-0.625644	0.744539	0.268033	-0.544909	-0.613366	0.00733035	0.119659	
650	-0.510936	-0.626824	0.74384	0.26973	-0.548652	-0.613284	0.00723609	0.12165	
660	-0.511134	-0.635238	0.737755	0.270338	-0.550171	-0.617227	0.0072338	0.121758	
670	-0.51453	-0.641813	0.71675	0.26719	-0.539076	-0.612927	0.00732946	0.119667	
680	-0.511676	-0.633004	0.741059	0.268514	-0.541178	-0.612779	0.00732268	0.120771	
690	-0.513583	-0.631474	0.737661	0.270325	-0.543769	-0.608849	0.00722321	0.120292	
700	-0.513507	-0.632468	0.73817	0.268605	-0.542293	-0.612293	0.00723266	0.120932	
710	-0.512247	-0.626804	0.738423	0.269229	-0.545924	-0.622295	0.00729178	0.120759	
720	-0.511952	-0.640646	0.727765	0.268144	-0.547914	-0.615371	0.0072344	0.121357	
730	-0.515926	-0.623698	0.729657	0.268235	-0.546957	-0.620088	0.00725214	0.120641	
740	-0.511513	-0.625848	0.735927	0.268856	-0.543007	-0.612181	0.00736517	0.120226	
750	-0.509945	-0.634358	0.730473	0.269709	-0.54549	-0.614159	0.00736653	0.122169	
760	-0.508584	-0.622325	0.732413	0.267658	-0.545202	-0.613973	0.00726441	0.121637	
770	-0.512522	-0.649811	0.742203	0.269616	-0.542094	-0.613884	0.0071529	0.120934	
780	-0.508017	-0.629085	0.759036	0.271545	-0.545448	-0.615168	0.0071107	0.121114	
790	-0.513184	-0.63119	0.746414	0.269975	-0.545716	-0.611875	0.0073404	0.1204	
800	-0.513146	-0.630592	0.73838	0.270941	-0.541001	-0.619994	0.00740714	0.11919	
810	-0.511055	-0.627938	0.743824	0.268654	-0.541934	-0.619041	0.00727458	0.121021	
820	-0.508067	-0.62553	0.754337	0.272139	-0.541383	-0.616635	0.00710459	0.119447	
830	-0.51373	-0.645643	0.73712	0.269007	-0.540722	-0.612994	0.00738728	0.11948	
840	-0.511032	-0.624694	0.73091	0.269016	-0.545966	-0.622194	0.00711902	0.121708	
850	-0.510343	-0.627364	0.729227	0.269283	-0.543301	-0.622068	0.00719868	0.119773	
860	-0.510674	-0.62184	0.739844	0.267268	-0.540058	-0.608155	0.00702369	0.119189	
870	-0.515117	-0.639997	0.738609	0.268954	-0.542888	-0.620774	0.00717325	0.120586	
880	-0.510603	-0.635119	0.733575	0.268842	-0.541073	-0.613333	0.00728988	0.120246	
890	-0.509609	-0.619446	0.747334	0.270787	-0.543959	-0.612237	0.00718849	0.120997	
900	-0.513447	-0.623131	0.739125	0.269104	-0.544593	-0.614808	0.00716375	0.120951	
910	-0.510434	-0.627659	0.741296	0.268895	-0.543648	-0.620093	0.00701177	0.120947	
920	-0.511019	-0.63281	0.732439	0.268094	-0.544826	-0.621071	0.0071671	0.122051	
930	-0.511459	-0.625208	0.742815	0.270029	-0.542423	-0.623866	0.00725592	0.120616	
940	-0.512515	-0.629919	0.738837	0.271428	-0.543736	-0.619029	0.00723945	0.12065	
950	-0.510341	-0.63628	0.746897	0.269406	-0.543961	-0.618358	0.00755945	0.121316	
960	-0.514243	-0.627562	0.734362	0.26833	-0.546615	-0.618881	0.00715543	0.121161	
970	-0.511517	-0.625172	0.731771	0.268224	-0.542602	-0.617341	0.00716633	0.119977	
980	-0.510783	-0.636955	0.736569	0.268265	-0.544308	-0.614716	0.00742464	0.121042	
990	-0.515447	-0.631385	0.744529	0.269064	-0.546933	-0.622826	0.0070495	0.120232	
1000	-0.51056	-0.627409	0.728534	0.268123	-0.542561	-0.613943	0.00707972	0.121611	

Mode 2: Initialisation from file conflicts1.net
BEGIN OF REP #186 M.of.INITIAL=	-0.22	M.of.NOISE=	0.35
0	-0.216518	-0.216519	-0.216517	2.38648e-007	0	0	0	0	
10	-0.428534	-0.593448	0.854853	0.348982	-0.473949	-0.586706	0.850243	0.221599	
20	-0.426743	-0.581193	0.849885	0.347395	-0.474165	-0.586108	0.866246	0.223547	
30	-0.428245	-0.59585	0.85382	0.349854	-0.469987	-0.573926	0.861679	0.223114	
40	-0.428913	-0.597405	0.856135	0.346702	-0.473985	-0.580933	0.853573	0.221143	
50	-0.432379	-0.598624	0.848437	0.350557	-0.471612	-0.573383	0.864875	0.222247	
60	-0.430862	-0.598764	0.846528	0.347635	-0.478185	-0.590432	0.86109	0.222532	
70	-0.425507	-0.596103	0.848724	0.347527	-0.468546	-0.573628	0.855022	0.220568	
80	-0.428657	-0.594603	0.869516	0.35049	-0.473609	-0.5759	0.854119	0.223178	
90	-0.424546	-0.596223	0.852936	0.347548	-0.47479	-0.580356	0.857085	0.221933	
100	-0.431845	-0.594349	0.856891	0.347469	-0.475489	-0.580701	0.856245	0.222094	
110	-0.430554	-0.601653	0.854871	0.347025	-0.472406	-0.586979	0.864543	0.222895	
120	-0.429621	-0.619866	0.852737	0.347461	-0.47388	-0.579131	0.856693	0.22305	
130	-0.428584	-0.609617	0.858972	0.347143	-0.474674	-0.583449	0.862709	0.222307	
140	-0.430545	-0.587809	0.854101	0.347789	-0.475516	-0.581357	0.857239	0.222666	
150	-0.430505	-0.59849	0.854712	0.346742	-0.46997	-0.58808	0.866188	0.222909	
160	-0.428122	-0.594465	0.850248	0.344296	-0.475153	-0.579046	0.859421	0.22251	
170	-0.425542	-0.589956	0.863382	0.348109	-0.4727	-0.583018	0.857726	0.223224	
180	-0.428695	-0.605785	0.863597	0.348054	-0.468883	-0.577793	0.864294	0.222917	
190	-0.42467	-0.612576	0.849018	0.34612	-0.468865	-0.578854	0.862725	0.22236	
200	-0.426182	-0.592201	0.872577	0.348175	-0.473152	-0.57777	0.863672	0.223151	
210	-0.432229	-0.592804	0.856378	0.348387	-0.474704	-0.586401	0.859315	0.222042	
220	-0.43055	-0.594981	0.853606	0.347915	-0.474123	-0.582263	0.84837	0.221091	
230	-0.429357	-0.588896	0.855237	0.347319	-0.475286	-0.57946	0.855196	0.223438	
240	-0.430997	-0.597462	0.854797	0.346014	-0.473383	-0.577644	0.856347	0.222013	
250	-0.427694	-0.613987	0.860365	0.349817	-0.472947	-0.575576	0.852352	0.222579	
260	-0.430285	-0.586878	0.853725	0.348785	-0.472687	-0.578432	0.854373	0.221512	
270	-0.431129	-0.595684	0.864217	0.345858	-0.471627	-0.577229	0.859124	0.222911	
280	-0.432629	-0.597888	0.847672	0.348933	-0.475292	-0.579266	0.863968	0.22271	
290	-0.42838	-0.586787	0.861785	0.346639	-0.46897	-0.585637	0.85945	0.220757	
300	-0.42861	-0.594727	0.853292	0.34769	-0.469096	-0.588546	0.861959	0.221881	
310	-0.428079	-0.589476	0.858991	0.347357	-0.471494	-0.573156	0.848687	0.222059	
320	-0.429102	-0.597611	0.854876	0.34737	-0.471491	-0.576725	0.865075	0.223071	
330	-0.429324	-0.61617	0.860483	0.347659	-0.475069	-0.584495	0.85768	0.22399	
340	-0.427826	-0.589905	0.860534	0.348118	-0.474822	-0.592946	0.859724	0.223673	
350	-0.43133	-0.600147	0.847959	0.348895	-0.474184	-0.595238	0.860175	0.223141	
360	-0.432459	-0.594181	0.870978	0.348273	-0.479486	-0.585693	0.850777	0.223937	
370	-0.430672	-0.600754	0.851706	0.347055	-0.470601	-0.580733	0.861855	0.222384	
380	-0.430051	-0.608467	0.856304	0.347114	-0.470041	-0.57925	0.862128	0.22195	
390	-0.42655	-0.591748	0.857493	0.346736	-0.473351	-0.578977	0.863053	0.22402	
400	-0.427616	-0.589711	0.844224	0.347586	-0.473891	-0.584142	0.858087	0.222373	
410	-0.429703	-0.589262	0.856131	0.346409	-0.472521	-0.584768	0.874819	0.222453	
420	-0.42797	-0.598053	0.865253	0.346682	-0.47169	-0.58717	0.859728	0.222944	
430	-0.426181	-0.600644	0.862102	0.345506	-0.478685	-0.583279	0.85222	0.222796	
440	-0.431714	-0.597372	0.861853	0.347259	-0.473508	-0.583095	0.869158	0.222933	
450	-0.428604	-0.597	0.855769	0.34649	-0.472287	-0.586482	0.868007	0.222664	
460	-0.427743	-0.596138	0.86944	0.347783	-0.473333	-0.58438	0.859884	0.223188	
470	-0.428799	-0.597735	0.863797	0.347057	-0.472652	-0.589003	0.862662	0.222292	
480	-0.428569	-0.596812	0.859131	0.348163	-0.471263	-0.583895	0.856014	0.222073	
490	-0.425894	-0.599261	0.859044	0.347406	-0.471267	-0.580578	0.859082	0.222754	
500	-0.428363	-0.583106	0.857449	0.346533	-0.471225	-0.583276	0.860048	0.221963	
510	-0.428212	-0.601279	0.859613	0.346437	-0.474178	-0.589488	0.851357	0.221938	
520	-0.42595	-0.60451	0.866141	0.348499	-0.471844	-0.58241	0.856657	0.222482	
530	-0.429293	-0.595001	0.843385	0.347671	-0.471693	-0.59313	0.861166	0.222135	
540	-0.430046	-0.594354	0.857785	0.34714	-0.471187	-0.58732	0.859912	0.222126	
550	-0.431618	-0.59891	0.86386	0.350229	-0.471523	-0.574484	0.848411	0.220811	
560	-0.427709	-0.588094	0.856845	0.346688	-0.472617	-0.587062	0.863055	0.222788	
570	-0.425878	-0.590992	0.856228	0.349499	-0.471228	-0.578071	0.853769	0.221228	
580	-0.42836	-0.593852	0.853776	0.345305	-0.472758	-0.583075	0.855182	0.22127	
590	-0.429467	-0.596682	0.866461	0.348708	-0.474241	-0.603314	0.84971	0.221973	
600	-0.426843	-0.585431	0.867436	0.348551	-0.467648	-0.582103	0.849418	0.219836	
610	-0.429029	-0.594746	0.854193	0.348234	-0.473033	-0.570958	0.864123	0.222407	
620	-0.434347	-0.611053	0.862592	0.348201	-0.473967	-0.58589	0.853835	0.222225	
630	-0.431487	-0.588547	0.861706	0.348763	-0.474813	-0.578856	0.853087	0.221817	
640	-0.428667	-0.593546	0.85916	0.34782	-0.473321	-0.577845	0.863566	0.223186	
650	-0.427645	-0.59189	0.848382	0.346651	-0.475182	-0.588703	0.862335	0.223078	
660	-0.430132	-0.589614	0.849488	0.347248	-0.4725	-0.581105	0.86806	0.222626	
670	-0.428831	-0.613214	0.862155	0.347453	-0.473684	-0.578552	0.850825	0.221616	
680	-0.42925	-0.597244	0.847432	0.346311	-0.475286	-0.593554	0.853348	0.223427	
690	-0.430794	-0.595592	0.863823	0.346218	-0.474883	-0.577274	0.856122	0.221332	
700	-0.42932	-0.592131	0.856331	0.346117	-0.474	-0.578149	0.856893	0.221921	
710	-0.428735	-0.596406	0.85255	0.348966	-0.471385	-0.582247	0.865596	0.221982	
720	-0.429938	-0.598447	0.858504	0.3477	-0.476475	-0.581812	0.844546	0.223145	
730	-0.42847	-0.590988	0.859791	0.347984	-0.47261	-0.586255	0.843667	0.221546	
740	-0.433488	-0.602994	0.867553	0.348163	-0.472763	-0.588894	0.861254	0.22257	
750	-0.426922	-0.592897	0.862532	0.347877	-0.472995	-0.596267	0.850869	0.221543	
760	-0.425728	-0.594747	0.854708	0.343866	-0.473722	-0.586949	0.854665	0.222658	
770	-0.430566	-0.596697	0.85202	0.348177	-0.476026	-0.586423	0.865492	0.222776	
780	-0.426742	-0.596216	0.874105	0.348867	-0.473382	-0.57915	0.846291	0.22228	
790	-0.427466	-0.614202	0.861826	0.34631	-0.474263	-0.586245	0.854393	0.222557	
800	-0.431082	-0.59104	0.8571	0.346921	-0.472411	-0.590083	0.862608	0.222808	
810	-0.424959	-0.590492	0.844832	0.347312	-0.475623	-0.584734	0.858109	0.222311	
820	-0.429801	-0.607019	0.861163	0.350886	-0.471537	-0.574088	0.848449	0.222008	
830	-0.43162	-0.606045	0.857371	0.347916	-0.476966	-0.574664	0.862191	0.222783	
840	-0.42907	-0.584693	0.855225	0.346003	-0.470401	-0.576477	0.848508	0.222822	
850	-0.427815	-0.58969	0.857163	0.346514	-0.468966	-0.58387	0.854108	0.221102	
860	-0.428186	-0.58494	0.852892	0.346131	-0.474391	-0.583409	0.856762	0.221882	
870	-0.429562	-0.595342	0.859425	0.348323	-0.474147	-0.585056	0.852763	0.222106	
880	-0.428606	-0.604011	0.863838	0.346958	-0.472229	-0.586067	0.85903	0.222068	
890	-0.429436	-0.590565	0.864694	0.348193	-0.472625	-0.578787	0.860703	0.223062	
900	-0.430029	-0.601426	0.851161	0.349544	-0.474992	-0.579908	0.865797	0.22216	
910	-0.425779	-0.592267	0.867847	0.34711	-0.471964	-0.57831	0.853357	0.222212	
920	-0.430849	-0.604461	0.869675	0.348496	-0.473811	-0.582584	0.857445	0.223037	
930	-0.429615	-0.59248	0.85244	0.345725	-0.469038	-0.583884	0.859349	0.222386	
940	-0.427403	-0.602604	0.856619	0.345792	-0.473798	-0.576751	0.854402	0.22251	
950	-0.43096	-0.594599	0.842041	0.346874	-0.470865	-0.578367	0.859223	0.222501	
960	-0.429251	-0.603212	0.86308	0.347033	-0.474065	-0.58388	0.859813	0.222867	
970	-0.431402	-0.589493	0.865752	0.347966	-0.470122	-0.57132	0.853048	0.220511	
980	-0.43116	-0.599564	0.840996	0.34639	-0.471758	-0.589282	0.856644	0.223239	
990	-0.428449	-0.589872	0.865809	0.348398	-0.474051	-0.589829	0.851161	0.221615	
1000	-0.428079	-0.585734	0.858637	0.347896	-0.470899	-0.581577	0.862812	0.222042	

Mode 2: Initialisation from file conflicts1.net
BEGIN OF REP #187 M.of.INITIAL=	-0.22	M.of.NOISE=	0.4
0	-0.216518	-0.216519	-0.216518	2.45219e-007	0	0	0	0	
10	-0.246229	-0.572513	0.883429	0.490273	-0.317951	-0.548426	0.889065	0.393762	
20	-0.0742648	-0.556647	0.892909	0.604478	-0.143396	-0.53698	0.889884	0.555516	
30	0.208271	-0.547261	0.892652	0.655794	0.169671	-0.543498	0.895219	0.642603	
40	0.57763	-0.560465	0.89653	0.545952	0.505591	-0.537559	0.894567	0.577653	
50	0.775355	-0.556145	0.896712	0.358876	0.705197	-0.522683	0.895307	0.443303	
60	0.87903	0.787987	0.895856	0.0197089	0.852003	-0.00770598	0.898111	0.175213	
70	0.877473	0.772191	0.895751	0.0213974	0.850029	-0.00761434	0.892271	0.174756	
80	0.879107	0.77885	0.896769	0.0199394	0.850265	-0.00774804	0.897637	0.174835	
90	0.879022	0.780086	0.896904	0.0211018	0.852261	-0.00777462	0.896378	0.175238	
100	0.879349	0.787869	0.894649	0.0196006	0.851224	-0.00789478	0.895692	0.17503	
110	0.878608	0.758103	0.896999	0.0223896	0.852227	-0.00788202	0.897088	0.175246	
120	0.877667	0.77449	0.898413	0.0220884	0.852663	-0.00782038	0.894014	0.175316	
130	0.877845	0.769626	0.892655	0.0234268	0.85174	-0.00777733	0.896968	0.175149	
140	0.87929	0.763243	0.894186	0.0227875	0.852892	-0.00771143	0.896139	0.17536	
150	0.878935	0.782088	0.897277	0.020914	0.850922	-0.00794267	0.893874	0.174978	
160	0.87858	0.771065	0.897201	0.0222672	0.851994	-0.00793254	0.894204	0.175204	
170	0.878175	0.775565	0.895878	0.0211973	0.852362	-0.00775933	0.89632	0.175251	
180	0.879337	0.778851	0.896779	0.0219583	0.852282	-0.00781869	0.897965	0.175265	
190	0.878939	0.784351	0.895966	0.0192789	0.852319	-0.00775463	0.894985	0.175236	
200	0.8786	0.771322	0.898144	0.0230491	0.851705	-0.0079166	0.894262	0.175169	
210	0.878179	0.775717	0.894838	0.0215195	0.850983	-0.00785378	0.895891	0.174991	
220	0.878693	0.784665	0.89513	0.0200898	0.852367	-0.00784475	0.893215	0.175254	
230	0.878136	0.772049	0.895409	0.0222492	0.852408	-0.00777081	0.895222	0.175278	
240	0.878772	0.779161	0.897514	0.0217498	0.851822	-0.00794767	0.898647	0.175173	
250	0.878592	0.770556	0.895613	0.0218493	0.852836	-0.0079243	0.897801	0.175371	
260	0.877902	0.777806	0.893216	0.0217325	0.85111	-0.00784365	0.896199	0.17501	
270	0.878652	0.77454	0.896859	0.0205876	0.852057	-0.00768382	0.896675	0.175206	
280	0.877845	0.761474	0.896902	0.0245464	0.851114	-0.00770902	0.893305	0.174996	
290	0.878721	0.784995	0.894548	0.0207347	0.851838	-0.00776246	0.898814	0.175159	
300	0.877909	0.775696	0.892566	0.021481	0.851462	-0.00779786	0.900054	0.175103	
310	0.878212	0.77215	0.892621	0.0203331	0.852545	-0.00770094	0.89538	0.175278	
320	0.878814	0.780923	0.89522	0.0207094	0.85206	-0.00796452	0.895024	0.175219	
330	0.877317	0.77659	0.896457	0.0213598	0.852318	-0.00783181	0.895494	0.175259	
340	0.878531	0.766626	0.897143	0.0226907	0.851673	-0.00795471	0.894371	0.175136	
350	0.878728	0.783351	0.897603	0.0200402	0.851429	-0.00781153	0.897179	0.175083	
360	0.878607	0.775353	0.8945	0.0219271	0.851296	-0.00780351	0.896838	0.17506	
370	0.877975	0.764775	0.893933	0.0238952	0.851402	-0.00785633	0.895609	0.175079	
380	0.878955	0.774558	0.896318	0.0219527	0.851625	-0.00783396	0.896153	0.175119	
390	0.878751	0.781025	0.894574	0.0194515	0.850569	-0.00769617	0.896107	0.174891	
400	0.877083	0.771638	0.895878	0.0215205	0.850272	-0.00787491	0.893283	0.174839	
410	0.878789	0.780885	0.895451	0.0199614	0.851905	-0.00769935	0.898298	0.175165	
420	0.878181	0.770887	0.891246	0.020953	0.851351	-0.0078147	0.89497	0.175076	
430	0.878963	0.776695	0.895613	0.021517	0.850457	-0.00774986	0.893572	0.174869	
440	0.879207	0.772037	0.898439	0.0222726	0.852902	-0.0079325	0.894645	0.175395	
450	0.878618	0.76255	0.894471	0.022948	0.851204	-0.00762192	0.89535	0.175024	
460	0.87827	0.773084	0.900668	0.0228855	0.852013	-0.00782748	0.897882	0.175206	
470	0.87897	0.780175	0.901304	0.0198174	0.852282	-0.00776688	0.896216	0.175258	
480	0.877505	0.768643	0.897032	0.0228205	0.851434	-0.00756917	0.895357	0.175059	
490	0.878137	0.770546	0.898398	0.0223227	0.850674	-0.00777297	0.893299	0.17492	
500	0.878704	0.77679	0.896298	0.0205836	0.853075	-0.00779717	0.897434	0.175434	
510	0.87863	0.776129	0.899433	0.0209531	0.851518	-0.00763962	0.896521	0.175066	
520	0.879101	0.789713	0.895354	0.0198461	0.849958	-0.00783835	0.891988	0.174766	
530	0.877947	0.771631	0.894154	0.0205546	0.850906	-0.007711	0.896257	0.174968	
540	0.878125	0.7638	0.89516	0.023473	0.852137	-0.00785983	0.894424	0.175228	
550	0.877729	0.771673	0.894706	0.0220156	0.851079	-0.00769281	0.895534	0.175002	
560	0.878941	0.777697	0.894999	0.0217967	0.851142	-0.00783443	0.895334	0.175037	
570	0.878833	0.773774	0.896197	0.0216443	0.851517	-0.0079235	0.894322	0.175094	
580	0.878723	0.781651	0.89548	0.0204166	0.850682	-0.00786804	0.893057	0.1749	
590	0.879903	0.787358	0.896459	0.0199682	0.851974	-0.00773718	0.89357	0.175159	
600	0.880539	0.76573	0.895892	0.0223976	0.850681	-0.00773971	0.895895	0.174933	
610	0.878777	0.775241	0.896093	0.0210119	0.851721	-0.00784991	0.894424	0.175144	
620	0.878684	0.780855	0.901512	0.0195823	0.850912	-0.00769262	0.895528	0.174961	
630	0.87932	0.773047	0.897403	0.0212355	0.851385	-0.00795418	0.894329	0.175103	
640	0.878087	0.764977	0.896441	0.0237485	0.853167	-0.00764978	0.895012	0.175412	
650	0.879205	0.784633	0.897016	0.0191152	0.850754	-0.00783854	0.895086	0.17495	
660	0.879489	0.782373	0.895977	0.0205501	0.851957	-0.00785333	0.89368	0.175184	
670	0.878469	0.775418	0.893393	0.0214822	0.851107	-0.00795899	0.893251	0.175006	
680	0.877164	0.766971	0.891305	0.0216145	0.851432	-0.00787011	0.895071	0.175097	
690	0.877856	0.773175	0.896845	0.0216127	0.850868	-0.00777425	0.892487	0.174935	
700	0.877854	0.768437	0.89721	0.0222234	0.852437	-0.0076288	0.894169	0.17525	
710	0.87872	0.769115	0.897103	0.0222998	0.853145	-0.0076933	0.897963	0.175411	
720	0.878916	0.785173	0.89493	0.0206612	0.851845	-0.00778364	0.897985	0.175184	
730	0.87842	0.772378	0.899179	0.0222122	0.850994	-0.00770945	0.897659	0.174999	
740	0.879099	0.785053	0.893872	0.0201559	0.851159	-0.00776907	0.893077	0.175	
750	0.878945	0.779374	0.893351	0.0211942	0.850407	-0.00776735	0.89561	0.174858	
760	0.878632	0.76864	0.900992	0.022303	0.851076	-0.00781929	0.89773	0.175023	
770	0.877745	0.766711	0.893313	0.0206444	0.852098	-0.00781497	0.900284	0.175239	
780	0.878867	0.783415	0.895032	0.0209771	0.851636	-0.00769377	0.894983	0.175109	
790	0.87779	0.766494	0.895015	0.0237602	0.852327	-0.00768344	0.894234	0.175254	
800	0.878687	0.76798	0.896262	0.0232426	0.852379	-0.00770605	0.896793	0.175247	
810	0.878492	0.783038	0.895139	0.0208404	0.852273	-0.00787284	0.896828	0.175285	
820	0.879132	0.762852	0.896854	0.023937	0.852152	-0.00786943	0.896894	0.175215	
830	0.878859	0.781926	0.893942	0.0211827	0.851257	-0.00783302	0.892283	0.175023	
840	0.877627	0.783205	0.893175	0.0191033	0.850276	-0.00776101	0.896441	0.174827	
850	0.877164	0.749114	0.893037	0.0234008	0.851951	-0.0077805	0.894084	0.175177	
860	0.879227	0.771142	0.895253	0.0222352	0.850678	-0.00783216	0.891262	0.174906	
870	0.878441	0.780389	0.897342	0.0212766	0.851342	-0.00765322	0.894737	0.175037	
880	0.878303	0.772577	0.89511	0.0218343	0.852577	-0.00781958	0.894709	0.175304	
890	0.879534	0.78764	0.899069	0.0198226	0.85203	-0.00775072	0.897125	0.175214	
900	0.878428	0.773188	0.892739	0.0204818	0.851598	-0.00760724	0.893704	0.175058	
910	0.877017	0.775692	0.893897	0.0205982	0.852193	-0.00771601	0.898607	0.175224	
920	0.87833	0.772269	0.896812	0.0196732	0.851775	-0.00766673	0.897921	0.17515	
930	0.877847	0.774528	0.895712	0.0222659	0.851286	-0.00774511	0.894672	0.175053	
940	0.878125	0.776493	0.894036	0.0204645	0.850984	-0.00779426	0.893032	0.174977	
950	0.878145	0.750402	0.900422	0.023254	0.851154	-0.00766998	0.893334	0.174984	
960	0.878431	0.774131	0.892453	0.0212168	0.850796	-0.00771328	0.892994	0.17493	
970	0.879382	0.77432	0.895314	0.0216557	0.85182	-0.00779085	0.895481	0.175149	
980	0.878206	0.784274	0.8948	0.0198358	0.852784	-0.00781358	0.897537	0.175358	
990	0.878813	0.780981	0.895651	0.0210578	0.85146	-0.00778113	0.895548	0.175095	
1000	0.878749	0.772322	0.896776	0.0214264	0.853836	-0.00792018	0.899281	0.175598	

Mode 2: Initialisation from file conflicts1.net
BEGIN OF REP #188 M.of.INITIAL=	-0.22	M.of.NOISE=	0.45
0	-0.216518	-0.216519	-0.216518	2.06959e-007	0	0	0	0	
10	0.567163	-0.513047	0.902635	0.540975	0.437319	-0.50144	0.903199	0.59026	
